,time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
30,29,502142.098146805,996823.849404268,514612.586045447,176282.718030576,8.53315024364102,20.5894358601286,11.5704253138821,4.07388833462313,5.48681733010508,9.67335520567713,4.394203306198,1.14595160070576,1.0317651543733,4.17628621007939,2.82389231050574,1.15772718014516,2.19747303841468,9.11886327254856,5.83167737911444,2.17393672598072,0.0939395257515149,0.415695902137458,0.255974543465807,0.0831866598113195,0.0022191063205175,0.281977024212437,0.86288533012468,0.358320936565724,7.55648879559823,19.8446348458212,11.2297515297951,2.73406651354023,0,0.050347410120349,0.445144839355498,0.55489147315317,24.9018531942043,62.1505957307251,35.4139545524414,12.2819694245252,11.4580920653943,21.7805799352982,10.3374116954237,2.46242432697063,3.8788457307957,17.6042937252189,12.6822252326298,4.5879295827863,0.155909104202603,1.21541974653633,2.29053675348132,1.21509707557328,0.00317486633325901,0.485279866278406,1.8394521722453,1.08994534391818
31,30,502138.750336376,996815.850200856,514608.109031271,176281.138129022,9.61505939665681,23.1298923568482,12.9818361364248,4.57401054560716,6.19764675759816,10.8641514931068,4.92246769605541,1.28757418681153,1.16338622390377,4.69127160522098,3.16716022973511,1.29986093948298,2.48821921358477,10.2397529943212,6.52486124889626,2.44399516687315,0.107291362275785,0.466931552498035,0.285224587269192,0.0939533509130927,0.00254083429722656,0.316828622720922,0.96147067778475,0.403701076016234,8.67551983497091,22.3837321491641,12.549373656299,3.12023897613986,0,0.0572383690819304,0.498574495971536,0.638536735754641,28.2496636232874,70.1497991429622,39.890968728436,13.8618709775986,13.0442229586414,24.509953393057,11.5636530368045,2.78635812959744,4.42699504408542,19.818681787836,14.1783193254716,5.20164136291106,0.179777395191878,1.37204815610027,2.55899635919315,1.38807694431439,0.00366296893644973,0.547957157073757,2.05525247203794,1.24561176210873
32,31,502134.981956854,996806.863143747,514603.083089407,176279.36411526,10.8306725629856,25.984574303157,14.5679130854672,5.13567198112522,6.99620576814549,12.2023055989871,5.51636962818509,1.44645619028352,1.31126979359997,5.26996203136846,3.55293171915419,1.45945021904576,2.81484534428811,11.4992912206369,7.30440620445305,2.74677093046619,0.122309665146032,0.524455635624434,0.318103369728202,0.105997387978876,0.00290314924408616,0.355950544598107,1.07228318843037,0.45449829254984,9.9398368618415,25.2353363243271,14.0267672370903,3.55430053486336,0,0.0649805936501553,0.558136160082788,0.732739203388959,32.0180431452508,79.1368562523492,44.9169105925913,15.6358847397017,14.8311594075856,27.5761409745961,12.9395990028496,3.15006382757295,5.04494138107958,22.3061789432277,15.8564667851202,5.8906987119578,0.206790723411573,1.54793617246659,2.85945146240601,1.58251398397229,0.00421557274329089,0.618342181757434,2.29673244435017,1.42061493221818
33,32,502130.741022618,996796.766072335,514597.440331704,176277.372046397,12.1965227967176,29.1923246964024,16.3502329945128,5.76649622856327,7.89335309763574,13.7060329925955,6.1839934666863,1.62474644082329,1.47742726964925,5.92023299062896,3.98645509929276,1.63865998520705,3.18178963723883,12.9146290418182,8.18093744243748,3.08634921478743,0.139198351257112,0.589050821777526,0.355064083529286,0.119477602835216,0.00331100457272143,0.399874346596532,1.1968502532946,0.511391311225895,11.3673752248615,28.4381042899999,15.6815442513785,4.04207023973133,0,0.0736784840060038,0.624590704886371,0.838762579419071,36.2589773819328,89.2339276638251,50.5596682960181,17.6279536025926,16.8437182096506,31.0208014837113,14.4837741206021,3.55843721220878,5.7413091059153,25.1005684930824,17.7392060816104,6.66436017661344,0.237337259822727,1.74546612829778,3.1958853635974,1.80101222910705,0.00484064223483872,0.697388065012775,2.56708869786896,1.61729977218994
34,33,502125.969121034,996785.421726263,514591.104480584,176275.135017299,13.7311859588434,32.7967859779463,18.3530402342642,6.47504765682787,8.90128876645514,15.3958010194959,6.93442581063092,1.82485838157877,1.66411857872457,6.6509334241503,4.47362825564261,1.83992218307227,3.59403916901862,14.5050366701158,9.16639714536626,3.46731776995324,0.158186774999194,0.661596135047747,0.396614974121825,0.134572712691354,0.00376997060369363,0.449197076069097,1.33688479387934,0.575142774255617,12.9782897465965,32.0354740041508,17.535734298119,4.59009242020494,0,0.0834494294667899,0.698793903719467,0.958028802087365,41.0308789652411,100.578273736443,56.8955194157436,19.8649827006714,19.1097851044784,34.8907438792482,16.2169916725918,4.01698051315307,6.52578932319473,28.2398104550979,19.851859253245,7.53303234761822,0.271853196114512,1.967315077955,3.57277172707707,2.04650062634143,0.00554712675835384,0.786165872255995,2.86991156520281,1.83830374980781
35,34,502120.600620232,996772.675884388,514583.989834999,176272.622795681,15.4555324539353,36.846991228551,20.6035750148171,7.27094740384066,10.0337194626275,17.2946062923055,7.77787868791262,2.04950272808491,1.87388278027451,7.47200525370877,5.02107813001951,2.06596865309275,4.0571975217157,16.2921651863185,10.2742071664943,3.89482896737215,0.179532845949382,0.743078861356528,0.44332626487604,0.151483717679276,0.00428631043210789,0.504589356475337,1.49430859729554,0.646609466230203,14.7952283929563,36.0762540263791,19.6140831788504,5.20572583335595,0,0.0944254059387053,0.781707960369,1.09213754919721,46.3993797678908,113.324115611033,64.0101650006345,22.3772043188531,21.6606931197688,39.2385621912412,18.162635994327,4.53187707450374,7.40927141391213,31.7665569375325,22.222875861471,8.50841118741597,0.310828670003669,2.21649112616857,3.99513519009596,2.32227292955226,0.0063450820924941,0.885879145655829,3.20923373362506,2.08659282484673
36,35,502114.561777202,996758.355269667,514576.000106328,176269.801411304,17.3930104535796,41.398029326255,23.1324428117301,8.16500384052139,11.3060448203474,19.4282871597416,8.72582834261158,2.30172425698268,2.10957257362236,8.39461863570469,5.63625092389933,2.31986825520838,4.57756092952942,18.3003405418047,11.5194513604516,4.37466965380425,0.203526540341015,0.834607966099441,0.495837952198401,0.170436607729941,0.00486706534859911,0.566804498322657,1.67127858367967,0.726753846743236,16.8436404150541,40.6152874288878,21.9443891810886,5.89724404621429,0,0.106754774957174,0.874414516724371,1.24288818840246,52.4382227978225,127.644730331773,71.9998936723837,25.1985886956066,24.53164864097,44.1233505027591,20.3469803442614,5.11007545652557,8.40399112965052,35.7287318670543,24.8842195924928,9.60364114335128,0.354814436738502,2.4963743542798,4.46861966251955,2.63203262896663,0.00724580731956018,0.997880279599725,3.58958504891536,2.36550192315188
37,36,502107.769735719,996742.265195257,514567.027110518,176266.632694435,19.5699642050281,46.5117925545241,25.9740296287923,9.16935919589734,12.7355665902798,21.825874531399,9.79117106269557,2.58494310457056,2.37439305575657,9.43132361344557,6.32751313066638,2.6050685320262,5.16220379560078,20.5568939717775,12.9190806261217,4.9133395869857,0.23049385002532,0.937429170712373,0.554868546931157,0.191685414421926,0.00552015086125321,0.636688737218653,1.87021626308316,0.816657071206475,19.1521226329497,45.7141978575898,24.5578809321297,6.67394825261789,0,0.120604305382296,0.978129291628202,1.41230440760469,59.2302642805015,143.734804742049,80.9728894820481,28.3673055653308,27.7622100528314,49.6115060937626,22.7995439413024,5.75938391083003,9.52369696688547,40.180182480317,27.8718027812871,10.8334939265772,0.404429366791853,2.81076281024174,4.99956505572403,2.97994345952593,0.00826199864251874,1.12368892235236,4.01605408722605,2.67878043263326
38,37,502100.131401524,996724.18692247,514556.949300186,176263.073757813,22.0159911345997,52.2578151544008,29.1669677488535,10.2976539939372,14.3417234749293,24.5199858161056,10.9883981873538,2.90300113547393,2.67194515311145,10.5962199204459,7.10426460458478,2.92544238309788,5.81907481432134,23.0925335994055,14.4921436774545,5.51813964892272,0.260801214698415,1.05294185760434,0.621224855128494,0.215515638373953,0.00625446446122517,0.71519271633837,2.09384069617481,0.91753358256241,21.7528082197941,51.4422270205793,27.48964149717,7.54629392757789,0,0.136161444375759,1.0942185467897,1.60266187728651,66.8685984759155,161.813077529256,91.0506998135096,31.9262421872325,31.3968251389211,55.7776311874274,25.5534928258625,6.48857645798859,10.7838370492833,45.1814112669815,31.2259746342089,12.2145693522088,0.460368861787382,3.16392412214616,5.59509336371111,3.3706860922581,0.0094079220405271,1.26501262872768,4.49435723900472,3.03064326776467
39,38,502091.542179053,996703.874693587,514545.630116088,176259.076414882,24.7643428000414,58.7142149156361,32.754658758661,11.5652116800862,16.1463548919313,27.5472673474784,12.3337926577292,3.26021401447226,3.00627450760838,11.9051486032915,7.97706640930321,3.28534062570547,6.55710480440034,25.9417605712667,16.2600450296534,6.19727070188085,0.294860504227669,1.18271808439429,0.695812980446532,0.242248108770898,0.00708000672900012,0.803384400166221,2.34520557132289,1.03074754801407,24.6818034316206,57.8771756217576,30.7790849129553,8.52603312798697,0,0.153636868221206,1.22421759165786,1.8165193108416,75.4578209465587,182.125306412212,102.369883911729,35.9235851177583,35.4854347025621,62.705545748288,28.6460900612273,7.30751203130163,12.2017689363468,50.8003971449964,34.9920686825378,13.765520780665,0.523414310416853,3.56065351453954,6.2632054488891,3.80952185173699,0.0106996072554376,1.42377007404345,5.03091638240357,3.42582825935872
40,39,502081.884551563,996681.052397037,514532.916134404,176254.586525953,27.8523755527255,65.9687513675635,36.78586131668,12.9892460955712,18.1739973110828,30.9488914412385,13.8456498509296,3.66142970013683,3.38192630254137,13.3759064052552,8.95778361691046,3.68965088206412,7.38632801259507,29.1433378124166,18.2468360053903,6.95994485885444,0.333134620089887,1.32852393727124,0.779650658170285,0.272243324579085,0.00800801747356731,0.902463579294126,2.62774077025857,1.1578313430747,27.9796786198343,65.106461068709,34.4704917657788,9.6263744697792,0,0.173267350949309,1.36985161134162,2.05675337335001,85.1154484363424,204.947602962697,115.08386559546,40.4134740474096,40.0841510185319,70.489425797567,32.1192017115118,8.22726838555151,13.7969955625437,57.1135193923117,39.2210189503573,15.5073086842227,0.594443718267967,4.00633900613883,7.01288976253701,4.30236434162834,0.0121550658597176,1.60211714242744,5.63294614161274,3.86966066583669
41,40,502071.026488438,996655.409826891,514518.634988709,176249.543264846,31.3220557484394,74.1200119471945,41.3153499876551,14.589094018606,20.4522167591228,34.7711141223628,15.5445253821692,4.11209407367416,3.80400680956708,15.0284866838535,10.0597459031098,4.14386371401558,8.31801818163781,32.7408154711545,20.4795407561448,7.81651023556577,0.376143780859611,1.49234349207639,0.873881089679967,0.305906328516781,0.00905112848737321,1.01377814718663,2.94529899042309,1.30050627876715,31.6920191537796,73.2283042606582,38.61361013012,10.8621626385228,0,0.195318983748378,1.53305905172285,2.32659786615751,95.9735115618937,230.590173108235,129.365011291025,45.4567351538257,45.256019069418,79.2350805805202,36.0198645213479,9.26029234056593,15.5914299344692,64.2065938966667,43.970050878912,17.4634850806382,0.674443635262547,4.50703457553756,7.85424435311587,4.85585982134521,0.0137945359439436,1.80247620356258,6.30855181189362,4.36812556529583
42,41,502058.819652856,996626.598473765,514502.593031682,176243.878293701,35.2205282025761,83.2787465628855,46.4046564864293,16.3864767799912,23.0119829092654,39.0659025543845,17.4535138767509,4.61832476145431,4.27825262388658,16.8853503537086,11.297928139154,4.654146986317,9.36484166994218,36.7831222025448,22.9885231383969,8.77859131875384,0.424472599459859,1.67640578707828,0.979788507960054,0.34369219779503,0.0102235355230678,1.1388424231036,3.30220820106627,1.46070595693373,35.8700456025267,82.3530655507801,43.2643320129517,12.2500804713677,0,0.220090799455693,1.71601795543715,2.62968782595973,108.18034714318,259.401526233941,145.406968318146,51.1217062985726,51.0718732584227,89.0613898355278,40.4009247326868,10.4205688555744,17.6096930582946,72.1760394818192,49.3034589598762,19.6605136766899,0.764522583283584,5.06954252806584,8.79861420625941,5.47747769694769,0.0156407575777851,2.02756907130569,7.06683959203076,4.92794935546165
43,42,502045.097377639,996594.226771642,514484.572694677,176237.514831151,39.6007578974839,93.569373953541,52.1229062990644,18.4057955280957,25.8880915594393,43.8916435943703,19.598563791073,5.18699449529425,4.81110883901541,18.9717317860626,12.6891542762246,5.22742982295584,10.5410304102505,41.3252330201098,25.8079011060812,9.85924749108046,0.478778078936593,1.88321528916285,1.09881575044002,0.386112248657006,0.0115411925838275,1.279357849187,3.70333086439924,1.64060264609566,40.571314383023,92.6047539967259,48.4854575059964,13.8088772613818,0,0.247918868253397,1.92117572986714,2.97010935531875,121.902622360733,291.773228357413,163.427305323146,57.4851688488795,57.611305124274,100.101927201936,45.3217596096327,11.7238119962351,19.8794504999592,81.1301954158733,55.2934851382244,22.1281315015928,0.865926226500259,5.70150655005631,9.85874639045525,6.1756127569693,0.0177192840215442,2.28045423919422,7.91804111104959,5.55669183108343
44,43,502029.672442311,996557.854878342,514464.329588344,176230.366629126,44.5222344211282,105.131635103221,58.5477369287537,20.6744552882907,29.1196285714487,49.3139218287514,22.0088231028267,5.82582263867996,5.40981487683807,21.315974614572,14.2523211475345,5.87149476627273,11.862571880304,46.4289027976781,28.9760018402424,11.0731471163186,0.539798397367065,2.11558536019504,1.23258355525481,0.433740854156934,0.0130220253825559,1.43723572649835,4.15412896492008,1.84263625540727,45.8604875158214,104.122685427567,54.347534252888,15.5596195808699,0,0.279180798238054,2.1512818636952,3.35245437367195,137.32755768829,328.145121656721,183.670411656115,64.6333708736681,64.9637262870133,112.50674327675,50.8490698909447,13.1876746756132,22.4317821033105,91.190768662178,62.0212836888825,24.8997461434914,0.980054038860604,6.41151394345623,11.0489604951256,6.95969749689905,0.0200588236512789,2.56456778978362,8.8736502317103,6.26284734709374
45,44,502012.33453747,996516.988722303,514441.589195846,176222.3368059,50.0517751037165,118.12247804455,65.7663445789667,23.2232343337093,32.7504990572857,55.4064069577315,24.7170335794658,6.54347956696202,6.08250237678953,23.9499146990312,16.008653697541,6.59508286463547,13.3474258242549,52.1635029618309,32.5358808758352,12.436766094111,0.608362933536352,2.37667644423647,1.3829125735326,0.487223225309976,0.0146861749458021,1.61462315899692,4.66073819199037,2.06954739438148,51.8102110590438,117.063374557502,60.929815381356,17.5259775152995,0,0.314300872498057,2.40942527480083,3.78188310557066,154.665462529573,369.011277696377,206.410804153489,72.6631940999795,73.2295811980992,126.444399825914,57.0577838298087,14.8319879298811,25.3016038509673,102.494485126883,69.578022047172,28.0128889717536,1.10847832611333,7.20921229950342,12.3853431280027,7.84033030753822,0.0226916301863521,2.88377008214408,9.9465791675807,7.05596026907641
46,45,501992.847396122,996471.073268131,514416.043132331,176213.316526081,56.264433216186,132.718188915393,73.8766675086219,26.0867017710141,36.8300260035925,62.2518575160593,27.759976721235,7.34970472015996,6.8383058963813,26.9093131419246,17.9819935488348,7.40801248211645,15.0157694805175,58.60696815935,36.5359094440498,13.9686124855832,0.685403614962986,2.6700392848085,1.55184827513245,0.547284218299623,0.0165562733483779,1.81393241577249,5.23005187363051,2.32441478268301,58.5021093925806,131.602676569996,68.3213437005169,19.7345486399437,0,0.353755865000647,2.69907659649439,4.26419481951543,174.152603877569,414.926731868304,231.956867668516,81.6834739193156,82.5217194629682,142.104271476456,64.0320800639576,16.6790316444904,28.5281453020337,115.194958334531,78.0661265471015,31.5097280216945,1.25296575799514,8.10544156355378,13.8859680552094,8.82942057186811,0.0256539444131064,3.2423985986451,11.1513351851398,7.9467556522141
47,46,501970.945641513,996419.485117483,514387.345035459,176203.183550437,63.2444953103231,149.116731753243,82.9886851840029,29.3036759685233,41.4136080128943,69.9432235821978,31.1789636627003,8.25543628430744,7.68748451437394,30.2343318771522,20.1991159164661,8.32130977586368,16.8902670947171,65.8468365590433,41.0304198724295,15.6894733165404,0.77196739489954,2.9996624344729,1.74168832201484,0.614738017163007,0.0186577468835536,2.03787321053218,5.86981322652403,2.61069636870158,66.0278784123545,147.938141662882,76.6221436723084,22.2152142152245,0,0.398081436732539,3.02413468480093,4.80590561631795,196.054358486446,466.514882516257,260.654964541247,91.8164495626419,92.966904223286,159.699075381507,71.8665117428977,18.7538320782356,32.1554744384629,129.464743504354,87.6006516978804,35.4376317400193,1.41550104460188,9.11237924415597,15.5711382352584,9.94034819973772,0.0289864798976926,3.64532605205817,12.5042148823073,8.9472829238168
